doc_id,text,source,department,file_type,created_at,label
DOC_14269,Confidential: merger discussion details between stakeholders.,drive,IT,pdf,2024-08-19,Confidential
DOC_14270,Strategy document for Nimbus expansion plan.,crm,Support,xlsx,2023-02-28,Confidential
DOC_14271,Internal audit findings for finance depaRtment.,slack,Legal,email,2024-11-11,Confidential
DOC_14272,Strategy document for Orion expansion plan.,api,Legal,xlsx,2024-07-07,Confidential
DOC_14273,Strategy document for Nimbus expansion plan.,crm,HR,docx,2023-07-02,Confidential
DOC_14274,Internal audit findings for finance department.,api,HR,email,2024-02-25,Confidential
DOC_14275,Quarterly financial report for Acme Corp. Revenue projections attached.,email,Sales,email,2023-08-30,Confidential
DOC_14276,Internal audit findings for finanCe department.,crm,HR,pdf,2023-05-22,Confidential
DOC_14277,Confidential: merger discussion details between stakeholders.,slack,Legal,pdf,2024-06-28,Confidential
DOC_14278,Confidential: merger discussion details between stakeholders.,api,Legal,pdf,2024-10-30,Confidential
DOC_14279,Internal audit findings for finance department.,email,Legal,xlsx,2023-04-02,Confidential
DOC_14280,Strategy document for Apollo expansion plan.,upload,Support,txt,2024-01-24,Confidential
DOC_14281,Quarterly financial report for Hooli. ReVenue projections attached.,upload,Finance,docx,2024-07-07,Confidential
DOC_14282,Confidential: merger discussion details between stakeholders.,upload,Sales,pdf,2023-09-25,Confidential
DOC_14283,Quarterly financial report for Hooli. Revenue projections attached.,drive,IT,email,2024-03-16,Confidential
DOC_14284,Strategy document for Zenith expanSion plan.,upload,Sales,docx,2024-01-29,Confidential
DOC_14285,QuarTerly financial report for Umbrella. Revenue projections attached.,slack,Finance,docx,2024-03-25,Confidential
DOC_14286,Strategy docuMent for Nimbus expansion plan.,upload,HR,pdf,2023-08-21,Confidential
DOC_14287,QuarterLy financial report for Hooli. Revenue projections attached.,upload,Sales,pdf,2024-09-09,Confidential
DOC_14288,Strategy document for Orion expansion plan.,slack,Legal,txt,2023-09-29,Confidential
DOC_14289,Strategy document for Nimbus expansion Plan.,email,IT,txt,2024-09-19,Confidential
DOC_14290,Quarterly financial report for Hooli. Revenue projections attached.,drive,IT,txt,2023-10-26,Confidential
DOC_14291,Strategy document for Apollo expansion plan.,api,Finance,email,2024-10-13,Confidential
DOC_14292,Strategy document for Nimbus expansion plan.,email,Support,xlsx,2024-03-23,Confidential
DOC_14293,Quarterly finAncial report for Hooli. Revenue projections attached.,upload,IT,pdf,2024-12-02,Confidential
DOC_14294,Internal audit findings for finance department.,crm,IT,email,2023-05-13,Confidential
DOC_14295,Strategy document for Apollo expansion plan.,crm,HR,pdf,2023-01-17,Confidential
DOC_14296,Confidential: merger discussion details betwEen stakeholders.,slack,Legal,txt,2023-11-26,Confidential
DOC_14297,Strategy document for Orion expansion plan.,crm,Finance,email,2023-06-11,Confidential
DOC_14298,Confidential: merger discussion details betweeN stakeholders.,upload,HR,xlsx,2024-08-19,Confidential
DOC_14299,Confidential: merger discussion details between stakeholders.,drive,IT,pdf,2024-03-09,Confidential
DOC_14300,Confidential: merger discussion details between stakeholders.,slack,IT,email,2023-03-18,Confidential
DOC_14301,Strategy document for Apollo expansion plan.,email,HR,docx,2023-05-24,Confidential
DOC_14302,Strategy document for Atlas expansion plan.,slack,Finance,pdf,2024-05-08,Confidential
DOC_14303,Strategy document for Orion expansion plan.,api,Support,xlsx,2023-04-27,Confidential
DOC_14304,Quarterly financial report for Globex. Revenue projections attached.,upload,Support,pdf,2024-04-07,Confidential
DOC_14305,Confidential: merger discussion details between stakeholders.,api,HR,xlsx,2024-07-19,Confidential
DOC_14306,Confidential: merger discussion details between stakeholders.,email,Support,email,2023-02-21,Confidential
DOC_14307,Confidential: merger discussion details between stakeholders.,crm,IT,email,2023-11-23,Confidential
DOC_14308,Quarterly financial report for Umbrella. Revenue projections attached.,slack,Support,docx,2023-07-22,Confidential
DOC_14309,Internal audiT findings for finance department.,upload,Finance,xlsx,2023-01-22,Confidential
DOC_14310,Internal audit findings for finance department.,email,Support,txt,2024-09-07,Confidential
DOC_14311,Internal audit findings for finance department.,api,Legal,email,2023-04-18,Confidential
DOC_14312,Confidential: merger discussion details between stakeholders.,crm,Sales,xlsx,2023-05-23,Confidential
DOC_14313,Quarterly financial report for Acme Corp. Revenue projections attached.,email,IT,xlsx,2023-03-29,Confidential
DOC_14314,Quarterly financial report for Umbrella. Revenue projections attached.,upload,IT,docx,2024-05-21,Confidential
DOC_14315,Internal audit findings for finance department.,api,IT,pdf,2023-02-06,Confidential
DOC_14316,Strategy document For Apollo expansion plan.,upload,Legal,pdf,2024-04-05,Confidential
DOC_14317,Internal audit fiNdings for finance department.,drive,HR,txt,2023-01-20,Confidential
DOC_14318,Internal audit findings for finance department.,crm,Sales,pdf,2023-10-05,Confidential
DOC_14319,Confidential: merger discussion details between stakeholders.,crm,HR,docx,2024-06-12,Confidential
DOC_14320,Internal audit findings for finance department.,crm,Support,txt,2023-01-25,Confidential
DOC_14321,Quarterly financial report for Umbrella. Revenue projEctions attached.,drive,Finance,pdf,2023-05-12,Confidential
DOC_14322,Confidential: merger discussion details between stakeholders.,email,HR,xlsx,2024-04-20,Confidential
DOC_14323,Confidential: merger discussion details beTween stakeholders.,crm,Sales,email,2023-05-22,Confidential
DOC_14324,Quarterly financial report for Umbrella. Revenue projections attached.,upload,HR,xlsx,2023-10-31,Confidential
DOC_14325,Internal audit findings for finance department.,api,Finance,pdf,2023-06-12,Confidential
DOC_14326,Internal audit findings for finance department.,api,Support,docx,2023-11-28,Confidential
DOC_14327,Confidential: merger discussion detAils between stakeholders.,api,Sales,pdf,2024-12-31,Confidential
DOC_14328,Strategy document for Apollo expansion plan.,api,Sales,txt,2023-02-25,Confidential
DOC_14329,Confidential: merger discussion details between stakeholders.,crm,Sales,txt,2024-04-10,Confidential
DOC_14330,Strategy document for Nimbus expansion plan.,slack,Finance,docx,2023-08-15,Confidential
DOC_14331,Quarterly financial report for Umbrella. Revenue projections attached.,email,Finance,xlsx,2023-06-28,Confidential
DOC_14332,Quarterly financial report for Initech. Revenue projections attached.,email,HR,pdf,2024-07-08,Confidential
DOC_14333,Internal audit findings for finance department.,crm,Support,xlsx,2024-12-24,Confidential
DOC_14334,Strategy document for Zenith expansiOn plan.,upload,HR,xlsx,2023-04-20,Confidential
DOC_14335,Quarterly financial report for Acme Corp. Revenue projections attached.,drive,Legal,pdf,2023-04-27,Confidential
DOC_14336,Quarterly financial report for Initech. Revenue projections attached.,email,Support,xlsx,2023-08-25,Confidential
DOC_14337,Quarterly financial report for Acme Corp. Revenue projections attAched.,slack,IT,email,2024-05-06,Confidential
DOC_14338,Strategy document for Zenith expansion plan.,email,Sales,email,2023-12-28,Confidential
DOC_14339,Strategy document for Nimbus expansion plan.,upload,Legal,docx,2023-08-12,Confidential
DOC_14340,Quarterly financial report for Globex. Revenue projections attached.,upload,Sales,docx,2024-01-17,Confidential
DOC_14341,Quarterly financial report for Initech. Revenue projections attached.,drive,Legal,email,2024-06-17,Confidential
DOC_14342,Internal audit findings for finance department.,upload,Legal,xlsx,2023-05-06,Confidential
DOC_14343,Strategy document for Zenith expansion pLan.,api,IT,pdf,2023-03-18,Confidential
DOC_14344,Confidential: merger discussion details between stakeholders.,email,IT,email,2024-10-18,Confidential
DOC_14345,Quarterly financial report for Globex. Revenue projections attached.,slack,Sales,pdf,2023-02-24,Confidential
DOC_14346,Strategy document for Nimbus expansion plan.,api,Legal,xlsx,2024-05-21,Confidential
DOC_14347,Strategy docuMent for Atlas expansion plan.,drive,HR,docx,2024-04-19,Confidential
DOC_14348,Confidential: merger discussion details between stakeholders.,crm,Legal,email,2023-12-18,Confidential
DOC_14349,Strategy document for Orion expansion plan.,email,Support,xlsx,2024-08-14,Confidential
DOC_14350,Strategy document for Zenith expansion plan.,upload,HR,txt,2024-07-02,Confidential
DOC_14351,Internal audit findings for finance department.,drive,Sales,txt,2024-09-29,Confidential
DOC_14352,Quarterly financial report for Globex. Revenue projections attached.,crm,HR,pdf,2024-08-20,Confidential
DOC_14353,Quarterly financial report for Initech. Revenue proJections attached.,drive,Sales,xlsx,2024-05-26,Confidential
DOC_14354,Strategy document for Nimbus expansion plan.,slack,Finance,docx,2023-05-15,Confidential
DOC_14355,Quarterly fiNancial report for Acme Corp. Revenue projections attached.,api,Legal,email,2023-10-04,Confidential
DOC_14356,Strategy document for Nimbus expansion plan.,api,Support,email,2023-06-15,Confidential
DOC_14357,Quarterly financial report for Initech. Revenue projections aTtached.,crm,Sales,xlsx,2024-09-14,Confidential
DOC_14358,Confidential: merger discussion details between stakeholders.,drive,Support,txt,2024-02-22,Confidential
DOC_14359,Internal audit findings for finAnce department.,drive,IT,pdf,2024-05-28,Confidential
DOC_14360,Confidential: merger discussion details between stakeholders.,email,Support,txt,2024-10-06,Confidential
DOC_14361,Internal audit findings for finance department.,crm,HR,pdf,2024-07-15,Confidential
DOC_14362,Confidential: mErger discussion details between stakeholders.,email,Sales,email,2023-12-09,Confidential
DOC_14363,Strategy dOcument for Orion expansion plan.,api,Support,email,2024-11-07,Confidential
DOC_14364,Internal audit findings for finance department.,upload,HR,email,2023-01-09,Confidential
DOC_14365,Internal audit findings for finance department.,crm,Legal,email,2024-02-29,Confidential
DOC_14366,Strategy document for Atlas expansion plan.,drive,Legal,xlsx,2023-09-05,Confidential
DOC_14367,Internal audit findings for finance department.,crm,Sales,txt,2023-02-12,Confidential
DOC_14368,Strategy document for Orion expansion plan.,drive,HR,xlsx,2024-03-29,Confidential
DOC_14369,Confidential: merger discussion details between stakeholders.,api,Sales,xlsx,2024-03-13,Confidential
DOC_14370,Internal audit findings for finance department.,crm,HR,email,2023-11-13,Confidential
DOC_14371,Confidential: merger discussion details between stakeholders.,slack,HR,xlsx,2023-04-23,Confidential
DOC_14372,Quarterly financial report for Umbrella. Revenue projections attached.,email,Legal,email,2024-10-24,Confidential
DOC_14373,Strategy documeNt for Atlas expansion plan.,slack,Sales,docx,2023-06-04,Confidential
DOC_14374,Confidential: merger discussion details between stakeholders.,api,Sales,docx,2024-04-06,Confidential
DOC_14375,Quarterly financial report for Hooli. Revenue projections attaChed.,email,Legal,pdf,2023-10-16,Confidential
DOC_14376,Confidential: merger discussion details between stakeholders.,email,Finance,pdf,2023-09-11,Confidential
DOC_14377,Strategy documeNt for Orion expansion plan.,drive,Sales,docx,2023-02-14,Confidential
DOC_14378,Strategy document for Zenith expansion plan.,email,Sales,pdf,2023-03-01,Confidential
DOC_14379,Confidential: mErger discussion details between stakeholders.,drive,Legal,pdf,2024-05-27,Confidential
DOC_14380,Internal audit findings for finance department.,api,IT,xlsx,2023-05-05,Confidential
DOC_14381,Confidential: merger discussion details between stakeholders.,email,Sales,docx,2023-06-15,Confidential
DOC_14382,Quarterly financial report for Hooli. Revenue projections attached.,slack,HR,pdf,2023-02-18,Confidential
DOC_14383,Confidential: merger discussion details between stakeholders.,email,Finance,email,2024-05-20,Confidential
DOC_14384,Strategy document for Atlas expanSion plan.,drive,Support,xlsx,2023-10-01,Confidential
DOC_14385,Strategy document for Apollo expansion plan.,slack,Support,txt,2024-08-20,Confidential
DOC_14386,Quarterly financial report for Umbrella. Revenue projections attached.,api,Support,docx,2023-11-21,Confidential
DOC_14387,StrateGy document for Orion expansion plan.,email,Support,docx,2024-07-12,Confidential
DOC_14388,Confidential: merger discussion details between stakeholders.,email,HR,xlsx,2023-05-07,Confidential
DOC_14389,Confidential: merger discussion details between stakeholders.,crm,IT,docx,2024-11-04,Confidential
DOC_14390,Confidential: merger discusSion details between stakeholders.,email,HR,xlsx,2023-10-02,Confidential
DOC_14391,Confidential: merger discussion details between stakeholders.,drive,HR,docx,2023-02-22,Confidential
DOC_14392,Quarterly financial report for Initech. Revenue projections attached.,crm,IT,txt,2023-10-17,Confidential
DOC_14393,Internal audit findings for finance department.,slack,Support,txt,2023-01-18,Confidential
DOC_14394,Quarterly financial report for Initech. Revenue projections attached.,email,IT,docx,2024-01-03,Confidential
DOC_14395,InteRnal audit findings for finance department.,upload,IT,pdf,2024-07-27,Confidential
DOC_14396,Confidential: merger discussion details between stakeholders.,email,IT,txt,2023-04-15,Confidential
DOC_14397,Internal audit findings for finance department.,api,Support,email,2023-09-30,Confidential
DOC_14398,Internal audit findings for finance department.,drive,Legal,xlsx,2023-02-21,Confidential
DOC_14399,Internal audit findings for finance department.,email,IT,txt,2024-09-07,Confidential
DOC_14400,Confidential: merger discussion details between stakeholderS.,upload,Sales,xlsx,2024-06-11,Confidential
DOC_14401,Confidential: merger discussion details between stakeholders.,email,Support,pdf,2023-05-17,Confidential
DOC_14402,Confidential: merger discussion details between stakeholders.,upload,Support,docx,2023-08-19,Confidential
DOC_14403,Internal audit findings for finance department.,upload,Legal,txt,2023-01-19,Confidential
DOC_14404,Confidential: merger discussion details between sTakeholders.,drive,Legal,pdf,2024-07-16,Confidential
DOC_14405,Internal audit findings for finance department.,drive,HR,email,2023-07-10,Confidential
DOC_14406,Strategy dOcument for Apollo expansion plan.,crm,Support,email,2023-11-13,Confidential
DOC_14407,Quarterly financial rEport for Initech. Revenue projections attached.,crm,HR,pdf,2024-11-27,Confidential
DOC_14408,Quarterly financiAl report for Hooli. Revenue projections attached.,drive,HR,txt,2023-06-02,Confidential
DOC_14409,Quarterly financial report for Acme Corp. Revenue projections attached.,email,Sales,xlsx,2024-03-19,Confidential
DOC_14410,Strategy document for Zenith expansion plan.,api,Sales,xlsx,2023-07-23,Confidential
DOC_14411,Strategy document for Atlas expansion plan.,drive,Legal,email,2023-05-05,Confidential
DOC_14412,Confidential: merger discussion details between stakeholders.,api,Finance,email,2023-03-08,Confidential
DOC_14413,Quarterly financial report for Umbrella. Revenue projections attached.,slack,IT,docx,2024-03-30,Confidential
DOC_14414,Internal audit findings for finance department.,email,Support,xlsx,2024-06-01,Confidential
DOC_14415,Strategy document for Orion exPansion plan.,drive,Support,xlsx,2023-07-31,Confidential
DOC_14416,Internal audit findings for finance department.,upload,Sales,docx,2023-01-28,Confidential
DOC_14417,Internal audit findings for finance department.,drive,IT,xlsx,2024-04-08,Confidential
DOC_14418,Strategy document for Atlas expansion plan.,drive,Legal,pdf,2023-09-06,Confidential
DOC_14419,Strategy document for Zenith expansion plan.,crm,Finance,txt,2023-04-10,Confidential
DOC_14420,Quarterly financial report for Hooli. Revenue projections attached.,crm,Support,pdf,2023-03-01,Confidential
DOC_14421,Strategy document for Zenith expansion plan.,crm,Sales,xlsx,2024-01-16,Confidential
DOC_14422,Quarterly financial report for Globex. Revenue projections attached.,email,Legal,txt,2023-01-13,Confidential
DOC_14423,Internal audit findings for finance department.,api,Sales,txt,2024-08-10,Confidential
DOC_14424,Quarterly financial report for Hooli. Revenue projections attached.,slack,Finance,txt,2023-02-26,Confidential
DOC_14425,Internal audit findings for finance department.,slack,Support,txt,2024-02-17,Confidential
DOC_14426,Internal audit findings for finance department.,email,Finance,email,2024-08-27,Confidential
DOC_14427,Strategy document for Atlas expansion plan.,upload,IT,txt,2023-08-06,Confidential
DOC_14428,Confidential: merger discussion details between stakeholders.,email,IT,docx,2023-08-11,Confidential
DOC_14429,Internal audit findings for finance department.,upload,Sales,email,2023-06-04,Confidential
DOC_14430,Quarterly financial report for Globex. Revenue projections attached.,api,Legal,email,2023-11-12,Confidential
DOC_14431,Internal audit findings for finance department.,drive,Legal,txt,2023-05-31,Confidential
DOC_14432,Strategy document for Nimbus expansion plan.,slack,Finance,xlsx,2024-07-29,Confidential
DOC_14433,Confidential: merger discussion details between stakeholders.,email,HR,pdf,2023-06-12,Confidential
DOC_14434,Confidential: merger discussion details between stakeholders.,upload,Finance,txt,2024-10-01,Confidential
DOC_14435,Strategy document for Zenith expansion plAn.,slack,IT,email,2024-08-30,Confidential
DOC_14436,Strategy document for Zenith expansioN plan.,api,Sales,pdf,2023-07-22,Confidential
DOC_14437,Quarterly financial report for Acme Corp. Revenue projections attached.,crm,IT,xlsx,2024-07-18,Confidential
DOC_14438,Quarterly financial report for Umbrella. Revenue projections attached.,slack,HR,xlsx,2023-10-29,Confidential
DOC_14439,Internal audit findings for finance department.,email,HR,xlsx,2024-01-13,Confidential
DOC_14440,Strategy document for Nimbus expansion plaN.,api,IT,docx,2023-10-27,Confidential
DOC_14441,Internal audIt findings for finance department.,slack,Support,docx,2024-10-30,Confidential
DOC_14442,Strategy document for Atlas Expansion plan.,drive,Support,docx,2023-06-09,Confidential
DOC_14443,Internal audit findings for finance department.,email,Sales,email,2024-03-02,Confidential
DOC_14444,Quarterly financial report for Hooli. Revenue projections attached.,crm,Sales,pdf,2023-04-05,Confidential
DOC_14445,Internal audit findings for finance depaRtment.,upload,Finance,docx,2024-08-10,Confidential
DOC_14446,Confidential: merger discussion details between stakeholders.,crm,Finance,email,2024-11-03,Confidential
DOC_14447,Internal audit findings for finance department.,email,Legal,pdf,2023-05-05,Confidential
DOC_14448,Quarterly financial report for Hooli. Revenue projections attached.,api,Sales,docx,2024-03-15,Confidential
DOC_14449,Quarterly financial report for Acme CoRp. Revenue projections attached.,drive,Sales,xlsx,2023-07-20,Confidential
DOC_14450,Confidential: merger discussion details between stakeholders.,crm,Legal,docx,2023-04-04,Confidential
DOC_14451,Strategy document for Atlas expansion plan.,email,HR,pdf,2023-08-24,Confidential
DOC_14452,Confidential: merger discussion details between stakeholders.,drive,Finance,docx,2024-04-29,Confidential
DOC_14453,Quarterly financial report for Umbrella. Revenue projections attached.,email,IT,txt,2024-10-11,Confidential
DOC_14454,CoNfidential: merger discussion details between stakeholders.,crm,Legal,pdf,2024-09-06,Confidential
DOC_14455,Strategy document for Zenith expansion plan.,api,HR,pdf,2023-05-01,Confidential
DOC_14456,Strategy document for Nimbus expansion plan.,email,Legal,xlsx,2023-12-01,Confidential
DOC_14457,Internal audit findings for finance department.,email,Sales,txt,2023-01-09,Confidential
DOC_14458,Confidential: merger discussion details between stakeholders.,upload,Support,pdf,2024-02-04,Confidential
DOC_14459,Strategy document for Zenith expansion plan.,drive,Finance,docx,2024-04-03,Confidential
DOC_14460,Strategy document for ORion expansion plan.,email,Sales,docx,2024-03-26,Confidential
DOC_14461,Internal audit findings for finance department.,slack,Sales,email,2023-03-09,Confidential
DOC_14462,Strategy document for Nimbus expansion plan.,email,Finance,pdf,2024-03-22,Confidential
DOC_14463,Confidential: merger discussion details between stakeholders.,slack,Legal,docx,2024-10-15,Confidential
DOC_14464,Confidential: merger discussion details between stakeholders.,email,IT,txt,2024-12-12,Confidential
DOC_14465,Internal audit findings for finance department.,drive,Support,docx,2024-05-24,Confidential
DOC_14466,Quarterly financial report for Globex. Revenue projections attached.,crm,IT,docx,2024-05-27,Confidential
DOC_14467,Quarterly financial report for Initech. Revenue projections attached.,slack,Support,email,2023-04-18,Confidential
DOC_14468,Strategy document for Nimbus expansion plan.,drive,Finance,email,2023-12-07,Confidential
DOC_14469,Quarterly financial report for Initech. Revenue projections attached.,crm,Support,pdf,2024-09-15,Confidential
DOC_14470,CoNfidential: merger discussion details between stakeholders.,email,Support,email,2024-01-04,Confidential
DOC_14471,Quarterly financial report for Acme Corp. Revenue projections attached.,email,Sales,email,2024-12-02,Confidential
DOC_14472,Internal Audit findings for finance department.,crm,Support,email,2023-10-08,Confidential
DOC_14473,ConfidentIal: merger discussion details between stakeholders.,api,Support,docx,2024-08-05,Confidential
DOC_14474,Quarterly finanCial report for Initech. Revenue projections attached.,crm,Finance,txt,2024-02-09,Confidential
DOC_14475,Quarterly financial report for Umbrella. Revenue projections attached.,drive,Legal,email,2024-05-02,Confidential
DOC_14476,Quarterly financial report for Umbrella. REvenue projections attached.,api,Legal,email,2024-02-20,Confidential
DOC_14477,Quarterly financial report for Initech. Revenue projections attached.,crm,Legal,xlsx,2023-12-12,Confidential
DOC_14478,Quarterly financial report for Initech. Revenue projections attached.,crm,Legal,docx,2024-04-17,Confidential
DOC_14479,Strategy document for Nimbus expansion plan.,email,Legal,xlsx,2023-12-27,Confidential
DOC_14480,Internal audiT findings for finance department.,crm,Sales,txt,2024-10-15,Confidential
DOC_14481,Quarterly financial report for Umbrella. Revenue projections attached.,api,IT,docx,2023-07-17,Confidential
DOC_14482,Strategy document for APollo expansion plan.,api,Support,xlsx,2024-04-29,Confidential
DOC_14483,Internal audit findings for finance dePartment.,api,Finance,pdf,2024-05-04,Confidential
DOC_14484,Quarterly financial report for Initech. Revenue projeCtions attached.,slack,Sales,email,2024-09-09,Confidential
DOC_14485,Confidential: merger discussion details between stakeholders.,drive,Finance,email,2023-03-28,Confidential
DOC_14486,Quarterly Financial report for Initech. Revenue projections attached.,email,HR,txt,2023-12-20,Confidential
DOC_14487,Quarterly financial report for Umbrella. Revenue projections attached.,drive,IT,txt,2023-12-05,Confidential
DOC_14488,Quarterly financial report for Globex. Revenue projections attached.,crm,Finance,xlsx,2024-12-16,Confidential
DOC_14489,Internal audit findings for finance department.,crm,HR,email,2023-12-07,Confidential
DOC_14490,Quarterly financial report for Umbrella. Revenue projections attached.,email,Support,txt,2023-04-01,Confidential
DOC_14491,Strategy document for Atlas expansion plan.,crm,Legal,xlsx,2023-12-13,Confidential
DOC_14492,Strategy document for Zenith expansion plan.,drive,Legal,docx,2024-08-06,Confidential
DOC_14493,Confidential: merger discussion details between stakeholders.,crm,Sales,pdf,2024-05-24,Confidential
DOC_14494,Quarterly financial report for AcmE Corp. Revenue projections attached.,crm,HR,pdf,2024-01-28,Confidential
DOC_14495,Strategy document for Zenith expansion plan.,email,IT,xlsx,2023-12-03,Confidential
DOC_14496,Internal audit findings for finance department.,upload,IT,txt,2024-05-16,Confidential
DOC_14497,Quarterly financial report for Initech. Revenue projections attached.,drive,Legal,docx,2023-12-27,Confidential
DOC_14498,Quarterly financial report for Umbrella. Revenue projections attached.,email,IT,txt,2024-02-23,Confidential
DOC_14499,Quarterly financial report for Umbrella. Revenue projectioNs attached.,crm,Sales,txt,2023-08-12,Confidential
DOC_14500,Confidential: merger discussion details between staKeholders.,crm,Legal,xlsx,2024-11-03,Confidential
DOC_14501,Confidential: merger discussion details between stakeholders.,drive,HR,pdf,2023-11-06,Confidential
DOC_14502,Internal audit findings for finance department.,email,Sales,txt,2023-12-13,Confidential
DOC_14503,Internal audit findings for finance department.,crm,HR,email,2024-04-13,Confidential
DOC_14504,InteRnal audit findings for finance department.,api,Sales,docx,2024-02-10,Confidential
DOC_14505,Confidential: merger discussion details between stakeholders.,upload,Finance,xlsx,2024-06-11,Confidential
DOC_14506,CoNfidential: merger discussion details between stakeholders.,api,Sales,email,2024-12-22,Confidential
DOC_14507,Internal audit fIndings for finance department.,crm,Support,docx,2024-06-25,Confidential
DOC_14508,Strategy document for Orion expansion plan.,api,Legal,txt,2024-02-24,Confidential
DOC_14509,Internal auDit findings for finance department.,email,Legal,pdf,2023-05-30,Confidential
DOC_14510,Strategy document for Nimbus expansion plan.,email,Support,docx,2024-11-27,Confidential
DOC_14511,Strategy document for Orion expansion plan.,email,Legal,txt,2024-09-12,Confidential
DOC_14512,COnfidential: merger discussion details between stakeholders.,upload,Support,email,2024-12-10,Confidential
DOC_14513,Quarterly financial report for Globex. Revenue projections attached.,api,Legal,pdf,2023-05-30,Confidential
DOC_14514,Confidential: merger discussion details between stakeholders.,upload,HR,email,2024-05-01,Confidential
DOC_14515,Strategy document for Nimbus expansion plan.,email,Finance,docx,2023-03-27,Confidential
DOC_14516,Internal auDit findings for finance department.,slack,Legal,docx,2023-04-20,Confidential
DOC_14517,Confidential: merger discussion details between stakeholders.,drive,IT,docx,2023-02-19,Confidential
DOC_14518,Quarterly financial report for Acme Corp. Revenue projections attached.,api,IT,pdf,2024-05-17,Confidential
DOC_14519,Strategy document for Apollo expansion plan.,slack,Sales,xlsx,2024-05-10,Confidential
DOC_14520,Confidential: merger discussion details between stakeholders.,drive,Finance,txt,2024-10-17,Confidential
DOC_14521,Strategy document for Atlas expansion plan.,crm,Legal,xlsx,2024-12-05,Confidential
DOC_14522,Quarterly financial report for Globex. RevEnue projections attached.,crm,IT,email,2023-07-05,Confidential
DOC_14523,Confidential: merger discussion details between stakeholders.,crm,Finance,email,2024-03-31,Confidential
DOC_14524,Strategy document for Apollo expansion plan.,crm,HR,txt,2024-12-27,Confidential
DOC_14525,Quarterly financial report for Hooli. Revenue projections attached.,api,IT,email,2024-03-04,Confidential
DOC_14526,Quarterly financial report for Acme Corp. Revenue projections attached.,slack,IT,docx,2024-07-10,Confidential
DOC_14527,Quarterly financial report for Hooli. Revenue projections attached.,upload,Legal,txt,2023-01-06,Confidential
DOC_14528,Confidential: merger discussion details between stakeholders.,upload,Sales,docx,2024-12-31,Confidential
DOC_14529,Internal audit findings for finance department.,crm,IT,email,2024-08-30,Confidential
DOC_14530,Strategy document for Nimbus expansion plan.,crm,Sales,pdf,2024-05-20,Confidential
DOC_14531,Internal audit findings for finance department.,email,Sales,txt,2024-06-15,Confidential
DOC_14532,Confidential: merger discussion details between stakeholders.,slack,HR,txt,2023-05-21,Confidential
DOC_14533,Internal audit findings for finance department.,slack,HR,pdf,2023-08-18,Confidential
DOC_14534,Quarterly financial report for Acme Corp. Revenue projections attached.,upload,IT,email,2024-04-02,Confidential
DOC_14535,Strategy document for Atlas expansion plan.,email,IT,email,2024-10-08,Confidential
DOC_14536,Internal audit findings for finance department.,api,Sales,xlsx,2024-10-31,Confidential
DOC_14537,Quarterly financial report for Globex. RevenUe projections attached.,crm,HR,email,2024-07-30,Confidential
DOC_14538,Strategy document for Orion expansion plan.,crm,Finance,pdf,2024-04-22,Confidential
DOC_14539,Internal audit findings for finance department.,drive,Finance,pdf,2024-11-25,Confidential
DOC_14540,Confidential: merger discussion details between stakeholders.,crm,Support,txt,2024-07-26,Confidential
DOC_14541,Quarterly financial report for Acme Corp. Revenue projections attached.,slack,Support,docx,2024-06-14,Confidential
DOC_14542,Internal audit findings for finance department.,slack,Legal,pdf,2024-02-09,Confidential
DOC_14543,Internal audit findings for finance department.,upload,Legal,pdf,2024-09-14,Confidential
DOC_14544,Internal audit findings for finance department.,crm,Legal,docx,2023-09-03,Confidential
DOC_14545,Quarterly financial report for Globex. RevEnue projections attached.,api,Finance,pdf,2024-09-28,Confidential
DOC_14546,Internal audit findings for finance department.,api,Legal,pdf,2024-02-07,Confidential
DOC_14547,Confidential: merger discussion details between stakeholders.,drive,HR,email,2023-08-24,Confidential
DOC_14548,Confidential: merger discussion details between stakeholders.,slack,Legal,docx,2023-08-19,Confidential
DOC_14549,Confidential: merger discussion details between stakeholders.,drive,Finance,docx,2024-03-21,Confidential
DOC_14550,Confidential: merger discussion details between stakeholders.,crm,Sales,xlsx,2024-06-22,Confidential
DOC_14551,Confidential: merger discussion details between stakeholDers.,email,Legal,docx,2023-11-03,Confidential
DOC_14552,Strategy document for NimbuS expansion plan.,slack,Legal,email,2024-07-20,Confidential
DOC_14553,Confidential: merger discussion details between stakeholders.,crm,Support,email,2023-05-04,Confidential
DOC_14554,Confidential: merger discussion details between stakeholders.,drive,IT,xlsx,2024-12-27,Confidential
DOC_14555,Strategy document for Orion expansion plan.,crm,IT,docx,2023-06-01,Confidential
DOC_14556,Confidential: merger discussion details between stakehoLders.,api,HR,pdf,2023-07-19,Confidential
DOC_14557,Internal audit findings for finance departmenT.,crm,Support,pdf,2023-12-03,Confidential
DOC_14558,Quarterly Financial report for Initech. Revenue projections attached.,api,Legal,txt,2023-09-22,Confidential
DOC_14559,Internal audit findings for finance department.,upload,Support,xlsx,2023-06-21,Confidential
DOC_14560,Strategy document for Apollo expansion plan.,api,Finance,docx,2023-02-01,Confidential
DOC_14561,Quarterly financial report for Globex. RevenuE projections attached.,crm,HR,xlsx,2024-10-10,Confidential
DOC_14562,Quarterly financial report for Initech. Revenue projections attached.,email,Legal,pdf,2023-12-20,Confidential
